JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-08-27,Henkel,11-9199,43.75,5.0,16.0,325.0,"business strategy,trade marketing,category management,computer literacy,sales,microsoft sharepoint,planning,sales strategy,sales leadership,web application development,product sales,financial acumen,business planning,materials development,market strategy,brand objective,shelving,market planning,risk assessment,persuasion,merchandising,microsoft office"
2022-04-28,Northrop Grumman,11-2022,67.93,10.0,16.0,336.0,"budgeting,customer acquisition,vaccines,strategic thinking,business development,detail-oriented,client base retention,verbal / oral communication,communication skills,trend analysis,planning,prioritizing tasks,business case analysis,customer contact,procurement,building effective relationships,research,creativity,self-starter,strategic planning"
2022-07-22,Revert Systems,11-2022,48.08,3.0,0.0,334.0,"toxicology,epidemic,medical sales,internal medicine,opiate,pain management"
2022-04-20,The North Face,11-2022,55.25,10.0,16.0,315.0,"microsoft office,research,creativity,creative design,market research,adobe illustrator,communication skills,computer literacy,problem solving,technical services marketing,market trend,prototyping,vaccination,quality assurance and control,teamwork / collaboration,product lifecycle management (plm),product development,benchmarking"
2022-03-08,Northrop Grumman,11-3011,44.76,9.0,16.0,336.0,"hydraulics,performance appraisals,repair,troubleshooting,scheduling,schematic diagrams,robotics,vaccines,performance analysis,communication skills,facility maintenance,planning,positive disposition,wiring"
2022-12-05,Pfizer,11-9033,72.55,8.0,18.0,325.0,"creativity,teaching,budget administration,customer contact,physical therapy,prioritizing tasks,budget management,pharmaceutical industry knowledge,teamwork / collaboration,organizational skills,content management,tableau,qlik,budgeting,content development,data visualization,training materials,oral communication,communication skills,d3.js,corporate communications"
2022-12-17,Aevex Aerospace,11-9199,49.52,3.0,16.0,336.0,"preventive maintenance,communication skills,physical abilities,supply chain improvement,lean six sigma,problem solving,negotiation skills,budgeting,leadership,scheduling,six sigma,detail-oriented,organizational skills,teamwork / collaboration,microsoft office,written communication,policy development,building effective relationships,supply chain knowledge,supply chain management,aerospace industry knowledge,supplier identification"
2022-02-19,Woodward,11-2021,45.67,5.0,16.0,336.0,"marketing programs,process control,communication skills,promotional materials,oral communication,technical writing / editing,marketing process,technical support,product sales,sales support,system architecture,technical presentations,strategic planning,account management,microsoft office,strategic sales,presentation skills,product management,marketing potential,electrical power generation,power generation,writing"
2022-07-02,Stryker Medical,11-9199,44.81,8.0,16.0,339.0,"financial transactions,account reconciliation,research,revenue accounting,microsoft office,public accounting,decision making,external auditing,teamwork / collaboration,revenue recognition,microsoft excel,financial planning,accounting,stakeholder management,sarbanes-oxley (sox),sap,revenue projections,generally accepted accounting principles (gaap)"
2022-03-27,Johnson & Johnson,11-3031,36.54,5.0,16.0,325.0,"meeting deadlines,presentation skills,project management,economics,financial planning,budgeting,critical thinking,detail-oriented,thought leadership,organizational skills,teamwork / collaboration,people management,investment banking,finance,microsoft excel,communication skills,microsoft powerpoint,policy implementation,data visualization,planning"
2022-03-24,Northrop Grumman,11-1021,53.89,7.0,16.0,336.0,"customer service,cost control,supplier management,project management,business development,budgeting,vaccines,scheduling,stakeholder management,workforce planning"
2022-06-28,Mitsubishi,11-1021,13.88,10.0,16.0,336.0,"supply chain management,facility management,environmental health and safety,machine tools,decision making,lean manufacturing,machining,project management,cost control,semiconductor industry knowledge,computer numerical control (cnc),financial forecasting,iso standards,budgeting,equipment maintenance,microsoft word,microsoft excel,scheduling,purchasing,operations management"
2022-08-03,Lincoln Electric Company,11-1021,45.19,9.0,16.0,333.0,"new product development,troubleshooting,providing warranties,welding,quality assurance and control,people management,organizational skills,data mining,change management,change management process,accruals,financial analysis,technical training,communication skills,time management,computer literacy"
2022-12-26,Hc And N Healthcare Solutions,11-9051,54.7,2.0,0.0,311.0,"nursing home,planning,scheduling,food service experience,procurement,nutrition services"
2022-10-31,Crane Company,11-9199,36.54,3.0,16.0,336.0,"business systems,single-minute exchange of die,kaizen,written communication,lean manufacturing,project management,process improvement,business systems analysis,5s methodology,presentation skills,product management,leadership,business process,six sigma black belt,six sigma,kanban,total productive maintenance,organizational skills,communication skills,problem solving,change management"
2022-03-02,Aerospace Quality Research And Development,11-1021,19.71,10.0,0.0,336.0,"cost control,research,microsoft office,repair,quality management,estimating,aerospace industry knowledge,prioritizing tasks,scheduling,organizational skills,teamwork / collaboration,detail-oriented,supervisory skills,supply chain coordination,communication skills,english,product and equipment pricing information"
2022-03-22,Eli Lilly,11-9111,34.6,8.0,16.0,325.0,"microsoft word,spanish,scheduling,microsoft excel,invoice processing,detail-oriented,multi-tasking,time management,physical abilities,telephone skills,microsoft office,written communication,customer service,general office duties,bilingual,data entry,transportation industry knowledge"
2022-04-06,Northrop Grumman,11-9199,74.71,10.0,16.0,336.0,"communication skills,performance management,stakeholder management,oral communication,problem solving,balance sheet,teamwork / collaboration,financial accounting,contract review,vaccines,accounting,financial strategy,business management,microsoft office,business administration,cost control"
2022-08-31,Gates Corporation,11-9199,86.54,8.0,16.0,326.0,"prioritizing tasks,analytical skills,procurement,compliance reporting,due diligence,office of foreign assets control (ofac) requirements,creativity,communication skills,position statements,claims knowledge,external auditing,export compliance,mergers and acquisitions,occupational health and safety,vaccination,3d printing / additive manufacturing (am),printers,litigation"
