JobDate,Employer,SOC,MinHrlySalary,Exp,Edu,NAICS3,SK
2022-03-23,Sierra Nevada Corporation,11-9199,56.27,6.0,12.0,336.0,"workday,engineering specifications,materials planning,microsoft power bi,data analysis,federal acquisition regulation,defense federal acquisition regulations,project planning and development skills,project management,hearing test,repair,analytical skills,c4isr,accounting systems,resource planning,supply chain management,troubleshooting,planning,information systems,production schedules,enterprise resource planning (erp),english,financial operation,management consulting,surveillance,vaccination,scheduling,human resource information system (hris),quality assurance and control,flight training,schematic diagrams,product development,accounting,budgeting,vaccines,litigation,logistics,business development,business process,manufacturing execution system,tableau"
2022-05-07,Johnson & Johnson,11-3011,53.85,2.0,16.0,325.0,"market analysis,private equity,business development,teamwork / collaboration,onboarding,investment management,strategic planning,competitive analysis,business acumen"
2022-06-24,Donaldson Company Incorporated,11-2021,56.25,8.0,16.0,336.0,"planning,marketing development,product marketing,leadership,manufacturing processes,teamwork / collaboration,organizational skills,sales support,product management,presentation skills,written communication,description and demonstration of products,software as a service (saas),software as a service (saas),analytical skills"
2022-11-03,Raytheon,11-1021,9.62,9.0,16.0,334.0,"building effective relationships,customer service,capability maturity model (cmm),engineering support,business acumen,microsoft office,configuration management,analytical skills,estimating,capability maturity model integration (cmmi),data management,product sales,contract review,negotiation skills,microsoft word,detail-oriented,microsoft excel,scheduling,planning,communication skills,microsoft powerpoint"
2022-04-21,"Takeda Pharmaceuticals North America, Inc.",11-9121,65.96,4.0,16.0,325.0,"metadata,teamwork / collaboration,drug development,statistical analysis,key performance indicators (kpis),clinical data interchange standards consortium(cdisc),budgeting,statistical programming,new drug application (nda) review,clinical data management,interactive voice response (ivr),communication skills,standards compliance,problem solving,statistics,project management,data collection,conflict management,data analysis,editing,biostatistics,data capture,data management"
2022-07-22,GAF Materials Corporation,11-9041,6.25,10.0,16.0,324.0,"vendor relations,communication skills,positive disposition,problem solving,computer aided drafting/design (cad),network troubleshooting,planning,simulation,capital expenditures,machinery,hazard analysis,lifting ability,staff management,budgeting,autocad,troubleshooting,structured methods,data entry,typing,project planning and development skills,proofreading,process safety,research,process improvement,microsoft office,project management,root cause analysis"
2022-08-23,Servier Pharmaceuticals,11-3031,62.02,10.0,16.0,325.0,"international financial reporting standards,creativity,account reconciliation,mentoring,month-end close processes,problem solving,sap,employee training,planning,accruals,accounting,performance analysis,customer billing,balance sheet,revenue recognition,pharmaceutical industry knowledge,teamwork / collaboration,external auditing,general ledger"
2022-09-22,Lockheed Martin Corporation,11-9041,60.38,9.0,0.0,336.0,"research,artificial intelligence,written communication,python,account management,agile development,scheduling,scrum master,product owner,scrum,business development,leadership,computer vision,java,c++,deep learning,planning,machine learning,microsoft c#"
2022-03-16,Intel Corporation,11-9111,48.56,5.0,16.0,334.0,"physics,communication skills,advanced technologies,teamwork / collaboration,detail-oriented,vaccination,animation,listening,research,engineering support,test development,troubleshooting,packaging"
2022-09-23,Alexion Pharmaceuticals,11-3051,54.81,8.0,16.0,325.0,"process improvement,six sigma green belt,microsoft power bi,chemistry,trackwise,quality management,biology,biotechnology,program development,stakeholder management,problem solving,business development,business process,good manufacturing practices (gmp),technical writing / editing,teamwork / collaboration,benchmarking,veeva,product distribution,quality assurance and control,six sigma black belt"
2022-07-14,Northrop Grumman,11-9199,65.87,5.0,16.0,336.0,"communication skills,planning,budgeting,business development,scheduling,people management,financial management,business management,program management,proposal writing,strategic planning"
2022-07-05,"Takeda Pharmaceuticals North America, Inc.",11-3011,65.96,10.0,16.0,325.0,"writing,decision making,data management,r,good clinical practices (gcp),business acumen,mentoring,extensible markup language (xml),process improvement,python,communication skills,data privacy,sas,teamwork / collaboration,clinical trials,drug development,impact assessment,pharmaceutical industry knowledge,staff management,statistical programming,clinical development,clinical data interchange standards consortium(cdisc),business process,macros"
2022-02-16,Zimmer Biomet,11-3031,52.88,6.0,16.0,339.0,"meeting deadlines,preparing reports,jd edwards,hyperion,oracle,sap,planning,training programs,sarbanes-oxley (sox),enterprise resource planning (erp),oracle cloud,oracle cloud,communication skills,microsoft powerpoint,verbal / oral communication,macros,accounting,multi-tasking,external auditing,pivot tables,finance,microsoft excel"
2022-07-27,Lenovo,11-9199,37.5,10.0,16.0,334.0,"reengineering,supply chain knowledge,supply chain management,freight brokerage,project management,written communication,strategic planning,change management,problem solving,service improvement,logistics industry knowledge,customer experience improvement,communication skills,logistics strategies,computer literacy,financial acumen,organizational skills,teamwork / collaboration,vaccination,people management,budgeting,service level agreement,logistics processes,vaccines,strategic thinking,logistics"
2022-08-02,La Cumbre Brewing Co,11-9199,25.0,1.0,16.0,312.0,"social media,teamwork / collaboration,content development,content management,marketing,social content,social media tools,meeting deadlines,brand experience,brand management,building effective relationships,graphic design,creativity"
2022-10-26,Cemex,11-3131,31.25,4.0,16.0,327.0,"communication skills,problem solving,people management,concrete mixing,experiential learning,leadership development,teamwork / collaboration,occupational health and safety,supply chain management,business administration,construction management"
